item	nominal	currency	maturity	period	interest_rate	interest_currency
160	41000000	USD	14	2	0.13	USD
160	41000000	USD	14	3	0.02	USD
160	41000000	USD	14	4	-0.19	USD
160	41000000	USD	14	5	-0.38	USD
160	41000000	USD	14	6	-0.52	USD
160	41000000	USD	14	7	-0.69	USD
160	41000000	USD	14	8	-0.8	USD
160	41000000	USD	14	9	-0.93	USD
160	41000000	USD	14	10	-1.11	USD
160	41000000	USD	14	1	0.53	EUR
160	41000000	USD	14	2	0.55	EUR
160	41000000	USD	14	3	0.7	EUR
160	41000000	USD	14	4	0.74	EUR
160	41000000	USD	14	5	0.88	EUR
160	41000000	USD	14	6	0.15	EUR
160	41000000	USD	14	7	1.13	EUR
160	41000000	USD	14	8	1.35	EUR
160	41000000	USD	14	9	1.57	EUR
160	41000000	USD	14	10	1.74	EUR
161	20200000	EUR	14	1	0.28	USD
161	20200000	EUR	14	2	0.13	USD
161	20200000	EUR	14	3	0.02	USD
161	20200000	EUR	14	4	-0.19	USD
161	20200000	EUR	14	5	-0.38	USD
161	20200000	EUR	14	6	-0.52	USD
161	20200000	EUR	14	7	-0.69	USD
161	20200000	EUR	14	8	-0.8	USD
161	20200000	EUR	14	9	-0.93	USD
161	20200000	EUR	14	10	-1.11	USD
161	20200000	EUR	14	1	0.53	EUR
161	20200000	EUR	14	2	0.55	EUR
161	20200000	EUR	14	3	0.7	EUR
161	20200000	EUR	14	4	0.74	EUR
161	20200000	EUR	14	5	0.88	EUR
161	20200000	EUR	14	6	0.15	EUR
161	20200000	EUR	14	7	1.13	EUR
161	20200000	EUR	14	8	1.35	EUR
161	20200000	EUR	14	9	1.57	EUR
161	20200000	EUR	14	10	1.74	EUR
162	4800000	USD	14	1	0.28	USD
162	4800000	USD	14	2	0.13	USD
162	4800000	USD	14	3	0.02	USD
162	4800000	USD	14	4	-0.19	USD
162	4800000	USD	14	5	-0.38	USD
162	4800000	USD	14	6	-0.52	USD
162	4800000	USD	14	7	-0.69	USD
162	4800000	USD	14	8	-0.8	USD
162	4800000	USD	14	9	-0.93	USD
162	4800000	USD	14	10	-1.11	USD
162	4800000	USD	14	1	0.53	EUR
162	4800000	USD	14	2	0.55	EUR
162	4800000	USD	14	3	0.7	EUR
162	4800000	USD	14	4	0.74	EUR
162	4800000	USD	14	5	0.88	EUR
162	4800000	USD	14	6	0.15	EUR
162	4800000	USD	14	7	1.13	EUR
162	4800000	USD	14	8	1.35	EUR
162	4800000	USD	14	9	1.57	EUR
162	4800000	USD	14	10	1.74	EUR
163	47500000	USD	8	1	0.28	USD
163	47500000	USD	8	2	0.13	USD
163	47500000	USD	8	3	0.02	USD
163	47500000	USD	8	4	-0.19	USD
163	47500000	USD	8	5	-0.38	USD
163	47500000	USD	8	6	-0.52	USD
163	47500000	USD	8	7	-0.69	USD
163	47500000	USD	8	8	-0.8	USD
163	47500000	USD	8	9	-0.93	USD
163	47500000	USD	8	10	-1.11	USD
163	47500000	USD	8	1	0.53	EUR
163	47500000	USD	8	2	0.55	EUR
163	47500000	USD	8	3	0.7	EUR
163	47500000	USD	8	4	0.74	EUR
163	47500000	USD	8	5	0.88	EUR
163	47500000	USD	8	6	0.15	EUR
163	47500000	USD	8	7	1.13	EUR
163	47500000	USD	8	8	1.35	EUR
163	47500000	USD	8	9	1.57	EUR
163	47500000	USD	8	10	1.74	EUR
164	-3700000	EUR	9	1	0.28	USD
164	-3700000	EUR	9	2	0.13	USD
164	-3700000	EUR	9	3	0.02	USD
164	-3700000	EUR	9	4	-0.19	USD
164	-3700000	EUR	9	5	-0.38	USD
164	-3700000	EUR	9	6	-0.52	USD
164	-3700000	EUR	9	7	-0.69	USD
164	-3700000	EUR	9	8	-0.8	USD
164	-3700000	EUR	9	9	-0.93	USD
164	-3700000	EUR	9	10	-1.11	USD
164	-3700000	EUR	9	1	0.53	EUR
164	-3700000	EUR	9	2	0.55	EUR
164	-3700000	EUR	9	3	0.7	EUR
164	-3700000	EUR	9	4	0.74	EUR
164	-3700000	EUR	9	5	0.88	EUR
164	-3700000	EUR	9	6	0.15	EUR
164	-3700000	EUR	9	7	1.13	EUR
164	-3700000	EUR	9	8	1.35	EUR
164	-3700000	EUR	9	9	1.57	EUR
164	-3700000	EUR	9	10	1.74	EUR
165	36800000	EUR	11	1	0.28	USD
165	36800000	EUR	11	2	0.13	USD
165	36800000	EUR	11	3	0.02	USD
165	36800000	EUR	11	4	-0.19	USD
165	36800000	EUR	11	5	-0.38	USD
165	36800000	EUR	11	6	-0.52	USD
165	36800000	EUR	11	7	-0.69	USD
165	36800000	EUR	11	8	-0.8	USD
165	36800000	EUR	11	9	-0.93	USD
165	36800000	EUR	11	10	-1.11	USD
165	36800000	EUR	11	1	0.53	EUR
165	36800000	EUR	11	2	0.55	EUR
165	36800000	EUR	11	3	0.7	EUR
165	36800000	EUR	11	4	0.74	EUR
165	36800000	EUR	11	5	0.88	EUR
165	36800000	EUR	11	6	0.15	EUR
165	36800000	EUR	11	7	1.13	EUR
165	36800000	EUR	11	8	1.35	EUR
165	36800000	EUR	11	9	1.57	EUR
165	36800000	EUR	11	10	1.74	EUR
166	-1000000	USD	10	1	0.28	USD
166	-1000000	USD	10	2	0.13	USD
166	-1000000	USD	10	3	0.02	USD
166	-1000000	USD	10	4	-0.19	USD
166	-1000000	USD	10	5	-0.38	USD
166	-1000000	USD	10	6	-0.52	USD
166	-1000000	USD	10	7	-0.69	USD
166	-1000000	USD	10	8	-0.8	USD
166	-1000000	USD	10	9	-0.93	USD
166	-1000000	USD	10	10	-1.11	USD
166	-1000000	USD	10	1	0.53	EUR
166	-1000000	USD	10	2	0.55	EUR
166	-1000000	USD	10	3	0.7	EUR
166	-1000000	USD	10	4	0.74	EUR
166	-1000000	USD	10	5	0.88	EUR
166	-1000000	USD	10	6	0.15	EUR
166	-1000000	USD	10	7	1.13	EUR
166	-1000000	USD	10	8	1.35	EUR
166	-1000000	USD	10	9	1.57	EUR
166	-1000000	USD	10	10	1.74	EUR
167	36000000	EUR	10	1	0.28	USD
167	36000000	EUR	10	2	0.13	USD
167	36000000	EUR	10	3	0.02	USD
167	36000000	EUR	10	4	-0.19	USD
167	36000000	EUR	10	5	-0.38	USD
167	36000000	EUR	10	6	-0.52	USD
167	36000000	EUR	10	7	-0.69	USD
167	36000000	EUR	10	8	-0.8	USD
167	36000000	EUR	10	9	-0.93	USD
167	36000000	EUR	10	10	-1.11	USD
167	36000000	EUR	10	1	0.53	EUR
167	36000000	EUR	10	2	0.55	EUR
167	36000000	EUR	10	3	0.7	EUR
167	36000000	EUR	10	4	0.74	EUR
167	36000000	EUR	10	5	0.88	EUR
167	36000000	EUR	10	6	0.15	EUR
167	36000000	EUR	10	7	1.13	EUR
167	36000000	EUR	10	8	1.35	EUR
167	36000000	EUR	10	9	1.57	EUR
167	36000000	EUR	10	10	1.74	EUR
168	-23500000	EUR	15	1	0.28	USD
168	-23500000	EUR	15	2	0.13	USD
168	-23500000	EUR	15	3	0.02	USD
168	-23500000	EUR	15	4	-0.19	USD
168	-23500000	EUR	15	5	-0.38	USD
168	-23500000	EUR	15	6	-0.52	USD
168	-23500000	EUR	15	7	-0.69	USD
168	-23500000	EUR	15	8	-0.8	USD
168	-23500000	EUR	15	9	-0.93	USD
168	-23500000	EUR	15	10	-1.11	USD
168	-23500000	EUR	15	1	0.53	EUR
168	-23500000	EUR	15	2	0.55	EUR
168	-23500000	EUR	15	3	0.7	EUR
168	-23500000	EUR	15	4	0.74	EUR
168	-23500000	EUR	15	5	0.88	EUR
168	-23500000	EUR	15	6	0.15	EUR
168	-23500000	EUR	15	7	1.13	EUR
168	-23500000	EUR	15	8	1.35	EUR
168	-23500000	EUR	15	9	1.57	EUR
168	-23500000	EUR	15	10	1.74	EUR
169	35600000	EUR	10	1	0.28	USD
169	35600000	EUR	10	2	0.13	USD
169	35600000	EUR	10	3	0.02	USD
169	35600000	EUR	10	4	-0.19	USD
169	35600000	EUR	10	5	-0.38	USD
169	35600000	EUR	10	6	-0.52	USD
169	35600000	EUR	10	7	-0.69	USD
169	35600000	EUR	10	8	-0.8	USD
169	35600000	EUR	10	9	-0.93	USD
169	35600000	EUR	10	10	-1.11	USD
169	35600000	EUR	10	1	0.53	EUR
169	35600000	EUR	10	2	0.55	EUR
169	35600000	EUR	10	3	0.7	EUR
169	35600000	EUR	10	4	0.74	EUR
169	35600000	EUR	10	5	0.88	EUR
169	35600000	EUR	10	6	0.15	EUR
169	35600000	EUR	10	7	1.13	EUR
169	35600000	EUR	10	8	1.35	EUR
169	35600000	EUR	10	9	1.57	EUR
169	35600000	EUR	10	10	1.74	EUR
170	4800000	EUR	9	1	0.28	USD
170	4800000	EUR	9	2	0.13	USD
170	4800000	EUR	9	3	0.02	USD
170	4800000	EUR	9	4	-0.19	USD
170	4800000	EUR	9	5	-0.38	USD
170	4800000	EUR	9	6	-0.52	USD
170	4800000	EUR	9	7	-0.69	USD
170	4800000	EUR	9	8	-0.8	USD
170	4800000	EUR	9	9	-0.93	USD
170	4800000	EUR	9	10	-1.11	USD
170	4800000	EUR	9	1	0.53	EUR
170	4800000	EUR	9	2	0.55	EUR
170	4800000	EUR	9	3	0.7	EUR
170	4800000	EUR	9	4	0.74	EUR
170	4800000	EUR	9	5	0.88	EUR
170	4800000	EUR	9	6	0.15	EUR
170	4800000	EUR	9	7	1.13	EUR
170	4800000	EUR	9	8	1.35	EUR
170	4800000	EUR	9	9	1.57	EUR
170	4800000	EUR	9	10	1.74	EUR
171	47700000	EUR	9	1	0.28	USD
171	47700000	EUR	9	2	0.13	USD
171	47700000	EUR	9	3	0.02	USD
171	47700000	EUR	9	4	-0.19	USD
171	47700000	EUR	9	5	-0.38	USD
171	47700000	EUR	9	6	-0.52	USD
171	47700000	EUR	9	7	-0.69	USD
171	47700000	EUR	9	8	-0.8	USD
171	47700000	EUR	9	9	-0.93	USD
171	47700000	EUR	9	10	-1.11	USD
171	47700000	EUR	9	1	0.53	EUR
171	47700000	EUR	9	2	0.55	EUR
171	47700000	EUR	9	3	0.7	EUR
171	47700000	EUR	9	4	0.74	EUR
171	47700000	EUR	9	5	0.88	EUR
171	47700000	EUR	9	6	0.15	EUR
171	47700000	EUR	9	7	1.13	EUR
171	47700000	EUR	9	8	1.35	EUR
171	47700000	EUR	9	9	1.57	EUR
171	47700000	EUR	9	10	1.74	EUR
172	34100000	USD	16	1	0.28	USD
172	34100000	USD	16	2	0.13	USD
172	34100000	USD	16	3	0.02	USD
172	34100000	USD	16	4	-0.19	USD
172	34100000	USD	16	5	-0.38	USD
172	34100000	USD	16	6	-0.52	USD
172	34100000	USD	16	7	-0.69	USD
172	34100000	USD	16	8	-0.8	USD
172	34100000	USD	16	9	-0.93	USD
172	34100000	USD	16	10	-1.11	USD
172	34100000	USD	16	1	0.53	EUR
172	34100000	USD	16	2	0.55	EUR
172	34100000	USD	16	3	0.7	EUR
172	34100000	USD	16	4	0.74	EUR
172	34100000	USD	16	5	0.88	EUR
172	34100000	USD	16	6	0.15	EUR
172	34100000	USD	16	7	1.13	EUR
172	34100000	USD	16	8	1.35	EUR
172	34100000	USD	16	9	1.57	EUR
172	34100000	USD	16	10	1.74	EUR
173	1400000	EUR	10	1	0.28	USD
173	1400000	EUR	10	2	0.13	USD
173	1400000	EUR	10	3	0.02	USD
173	1400000	EUR	10	4	-0.19	USD
173	1400000	EUR	10	5	-0.38	USD
173	1400000	EUR	10	6	-0.52	USD
173	1400000	EUR	10	7	-0.69	USD
173	1400000	EUR	10	8	-0.8	USD
173	1400000	EUR	10	9	-0.93	USD
173	1400000	EUR	10	10	-1.11	USD
173	1400000	EUR	10	1	0.53	EUR
173	1400000	EUR	10	2	0.55	EUR
173	1400000	EUR	10	3	0.7	EUR
173	1400000	EUR	10	4	0.74	EUR
173	1400000	EUR	10	5	0.88	EUR
173	1400000	EUR	10	6	0.15	EUR
173	1400000	EUR	10	7	1.13	EUR
173	1400000	EUR	10	8	1.35	EUR
173	1400000	EUR	10	9	1.57	EUR
173	1400000	EUR	10	10	1.74	EUR
174	-41000000	EUR	9	1	0.28	USD
174	-41000000	EUR	9	2	0.13	USD
174	-41000000	EUR	9	3	0.02	USD
174	-41000000	EUR	9	4	-0.19	USD
174	-41000000	EUR	9	5	-0.38	USD
174	-41000000	EUR	9	6	-0.52	USD
174	-41000000	EUR	9	7	-0.69	USD
174	-41000000	EUR	9	8	-0.8	USD
174	-41000000	EUR	9	9	-0.93	USD
174	-41000000	EUR	9	10	-1.11	USD
174	-41000000	EUR	9	1	0.53	EUR
174	-41000000	EUR	9	2	0.55	EUR
174	-41000000	EUR	9	3	0.7	EUR
174	-41000000	EUR	9	4	0.74	EUR
174	-41000000	EUR	9	5	0.88	EUR
174	-41000000	EUR	9	6	0.15	EUR
174	-41000000	EUR	9	7	1.13	EUR
174	-41000000	EUR	9	8	1.35	EUR
174	-41000000	EUR	9	9	1.57	EUR
174	-41000000	EUR	9	10	1.74	EUR
175	26500000	EUR	6	1	0.28	USD
175	26500000	EUR	6	2	0.13	USD
175	26500000	EUR	6	3	0.02	USD
175	26500000	EUR	6	4	-0.19	USD
175	26500000	EUR	6	5	-0.38	USD
175	26500000	EUR	6	6	-0.52	USD
175	26500000	EUR	6	7	-0.69	USD
175	26500000	EUR	6	8	-0.8	USD
175	26500000	EUR	6	9	-0.93	USD
175	26500000	EUR	6	10	-1.11	USD
175	26500000	EUR	6	1	0.53	EUR
175	26500000	EUR	6	2	0.55	EUR
175	26500000	EUR	6	3	0.7	EUR
175	26500000	EUR	6	4	0.74	EUR
175	26500000	EUR	6	5	0.88	EUR
175	26500000	EUR	6	6	0.15	EUR
175	26500000	EUR	6	7	1.13	EUR
175	26500000	EUR	6	8	1.35	EUR
175	26500000	EUR	6	9	1.57	EUR
175	26500000	EUR	6	10	1.74	EUR
176	-800000	EUR	12	1	0.28	USD
176	-800000	EUR	12	2	0.13	USD
176	-800000	EUR	12	3	0.02	USD
176	-800000	EUR	12	4	-0.19	USD
176	-800000	EUR	12	5	-0.38	USD
176	-800000	EUR	12	6	-0.52	USD
176	-800000	EUR	12	7	-0.69	USD
176	-800000	EUR	12	8	-0.8	USD
176	-800000	EUR	12	9	-0.93	USD
176	-800000	EUR	12	10	-1.11	USD
176	-800000	EUR	12	1	0.53	EUR
176	-800000	EUR	12	2	0.55	EUR
176	-800000	EUR	12	3	0.7	EUR
176	-800000	EUR	12	4	0.74	EUR
176	-800000	EUR	12	5	0.88	EUR
176	-800000	EUR	12	6	0.15	EUR
176	-800000	EUR	12	7	1.13	EUR
176	-800000	EUR	12	8	1.35	EUR
176	-800000	EUR	12	9	1.57	EUR
176	-800000	EUR	12	10	1.74	EUR
177	38400000	EUR	14	1	0.28	USD
177	38400000	EUR	14	2	0.13	USD
177	38400000	EUR	14	3	0.02	USD
177	38400000	EUR	14	4	-0.19	USD
177	38400000	EUR	14	5	-0.38	USD
177	38400000	EUR	14	6	-0.52	USD
177	38400000	EUR	14	7	-0.69	USD
177	38400000	EUR	14	8	-0.8	USD
177	38400000	EUR	14	9	-0.93	USD
177	38400000	EUR	14	10	-1.11	USD
177	38400000	EUR	14	1	0.53	EUR
177	38400000	EUR	14	2	0.55	EUR
177	38400000	EUR	14	3	0.7	EUR
177	38400000	EUR	14	4	0.74	EUR
177	38400000	EUR	14	5	0.88	EUR
177	38400000	EUR	14	6	0.15	EUR
177	38400000	EUR	14	7	1.13	EUR
177	38400000	EUR	14	8	1.35	EUR
177	38400000	EUR	14	9	1.57	EUR
177	38400000	EUR	14	10	1.74	EUR
178	-16700000	EUR	16	1	0.28	USD
178	-16700000	EUR	16	2	0.13	USD
178	-16700000	EUR	16	3	0.02	USD
178	-16700000	EUR	16	4	-0.19	USD
178	-16700000	EUR	16	5	-0.38	USD
178	-16700000	EUR	16	6	-0.52	USD
178	-16700000	EUR	16	7	-0.69	USD
178	-16700000	EUR	16	8	-0.8	USD
178	-16700000	EUR	16	9	-0.93	USD
178	-16700000	EUR	16	10	-1.11	USD
178	-16700000	EUR	16	1	0.53	EUR
178	-16700000	EUR	16	2	0.55	EUR
178	-16700000	EUR	16	3	0.7	EUR
178	-16700000	EUR	16	4	0.74	EUR
178	-16700000	EUR	16	5	0.88	EUR
178	-16700000	EUR	16	6	0.15	EUR
178	-16700000	EUR	16	7	1.13	EUR
178	-16700000	EUR	16	8	1.35	EUR
178	-16700000	EUR	16	9	1.57	EUR
178	-16700000	EUR	16	10	1.74	EUR
179	4000000	EUR	10	1	0.28	USD
179	4000000	EUR	10	2	0.13	USD
179	4000000	EUR	10	3	0.02	USD
179	4000000	EUR	10	4	-0.19	USD
179	4000000	EUR	10	5	-0.38	USD
179	4000000	EUR	10	6	-0.52	USD
179	4000000	EUR	10	7	-0.69	USD
179	4000000	EUR	10	8	-0.8	USD
179	4000000	EUR	10	9	-0.93	USD
179	4000000	EUR	10	10	-1.11	USD
179	4000000	EUR	10	1	0.53	EUR
179	4000000	EUR	10	2	0.55	EUR
179	4000000	EUR	10	3	0.7	EUR
179	4000000	EUR	10	4	0.74	EUR
179	4000000	EUR	10	5	0.88	EUR
179	4000000	EUR	10	6	0.15	EUR
179	4000000	EUR	10	7	1.13	EUR
179	4000000	EUR	10	8	1.35	EUR
179	4000000	EUR	10	9	1.57	EUR
179	4000000	EUR	10	10	1.74	EUR
180	19700000	EUR	16	1	0.28	USD
180	19700000	EUR	16	2	0.13	USD
180	19700000	EUR	16	3	0.02	USD
180	19700000	EUR	16	4	-0.19	USD
180	19700000	EUR	16	5	-0.38	USD
180	19700000	EUR	16	6	-0.52	USD
180	19700000	EUR	16	7	-0.69	USD
180	19700000	EUR	16	8	-0.8	USD
180	19700000	EUR	16	9	-0.93	USD
180	19700000	EUR	16	10	-1.11	USD
180	19700000	EUR	16	1	0.53	EUR
180	19700000	EUR	16	2	0.55	EUR
180	19700000	EUR	16	3	0.7	EUR
180	19700000	EUR	16	4	0.74	EUR
180	19700000	EUR	16	5	0.88	EUR
180	19700000	EUR	16	6	0.15	EUR
180	19700000	EUR	16	7	1.13	EUR
180	19700000	EUR	16	8	1.35	EUR
180	19700000	EUR	16	9	1.57	EUR
180	19700000	EUR	16	10	1.74	EUR
181	-40100000	EUR	6	1	0.28	USD
181	-40100000	EUR	6	2	0.13	USD
181	-40100000	EUR	6	3	0.02	USD
181	-40100000	EUR	6	4	-0.19	USD
181	-40100000	EUR	6	5	-0.38	USD
181	-40100000	EUR	6	6	-0.52	USD
181	-40100000	EUR	6	7	-0.69	USD
181	-40100000	EUR	6	8	-0.8	USD
181	-40100000	EUR	6	9	-0.93	USD
181	-40100000	EUR	6	10	-1.11	USD
181	-40100000	EUR	6	1	0.53	EUR
181	-40100000	EUR	6	2	0.55	EUR
181	-40100000	EUR	6	3	0.7	EUR
181	-40100000	EUR	6	4	0.74	EUR
181	-40100000	EUR	6	5	0.88	EUR
181	-40100000	EUR	6	6	0.15	EUR
181	-40100000	EUR	6	7	1.13	EUR
181	-40100000	EUR	6	8	1.35	EUR
181	-40100000	EUR	6	9	1.57	EUR
181	-40100000	EUR	6	10	1.74	EUR
182	-100000	EUR	6	1	0.28	USD
182	-100000	EUR	6	2	0.13	USD
182	-100000	EUR	6	3	0.02	USD
182	-100000	EUR	6	4	-0.19	USD
182	-100000	EUR	6	5	-0.38	USD
182	-100000	EUR	6	6	-0.52	USD
182	-100000	EUR	6	7	-0.69	USD
182	-100000	EUR	6	8	-0.8	USD
182	-100000	EUR	6	9	-0.93	USD
182	-100000	EUR	6	10	-1.11	USD
182	-100000	EUR	6	1	0.53	EUR
182	-100000	EUR	6	2	0.55	EUR
182	-100000	EUR	6	3	0.7	EUR
182	-100000	EUR	6	4	0.74	EUR
182	-100000	EUR	6	5	0.88	EUR
182	-100000	EUR	6	6	0.15	EUR
182	-100000	EUR	6	7	1.13	EUR
182	-100000	EUR	6	8	1.35	EUR
182	-100000	EUR	6	9	1.57	EUR
182	-100000	EUR	6	10	1.74	EUR
183	31100000	USD	15	1	0.28	USD
183	31100000	USD	15	2	0.13	USD
183	31100000	USD	15	3	0.02	USD
183	31100000	USD	15	4	-0.19	USD
183	31100000	USD	15	5	-0.38	USD
183	31100000	USD	15	6	-0.52	USD
183	31100000	USD	15	7	-0.69	USD
183	31100000	USD	15	8	-0.8	USD
183	31100000	USD	15	9	-0.93	USD
183	31100000	USD	15	10	-1.11	USD
183	31100000	USD	15	1	0.53	EUR
183	31100000	USD	15	2	0.55	EUR
183	31100000	USD	15	3	0.7	EUR
183	31100000	USD	15	4	0.74	EUR
183	31100000	USD	15	5	0.88	EUR
183	31100000	USD	15	6	0.15	EUR
183	31100000	USD	15	7	1.13	EUR
183	31100000	USD	15	8	1.35	EUR
183	31100000	USD	15	9	1.57	EUR
183	31100000	USD	15	10	1.74	EUR
184	-40800000	USD	8	1	0.28	USD
184	-40800000	USD	8	2	0.13	USD
184	-40800000	USD	8	3	0.02	USD
184	-40800000	USD	8	4	-0.19	USD
184	-40800000	USD	8	5	-0.38	USD
184	-40800000	USD	8	6	-0.52	USD
184	-40800000	USD	8	7	-0.69	USD
184	-40800000	USD	8	8	-0.8	USD
184	-40800000	USD	8	9	-0.93	USD
184	-40800000	USD	8	10	-1.11	USD
184	-40800000	USD	8	1	0.53	EUR
184	-40800000	USD	8	2	0.55	EUR
184	-40800000	USD	8	3	0.7	EUR
184	-40800000	USD	8	4	0.74	EUR
184	-40800000	USD	8	5	0.88	EUR
184	-40800000	USD	8	6	0.15	EUR
184	-40800000	USD	8	7	1.13	EUR
184	-40800000	USD	8	8	1.35	EUR
184	-40800000	USD	8	9	1.57	EUR
184	-40800000	USD	8	10	1.74	EUR
185	-1900000	EUR	12	1	0.28	USD
185	-1900000	EUR	12	2	0.13	USD
185	-1900000	EUR	12	3	0.02	USD
185	-1900000	EUR	12	4	-0.19	USD
185	-1900000	EUR	12	5	-0.38	USD
185	-1900000	EUR	12	6	-0.52	USD
185	-1900000	EUR	12	7	-0.69	USD
185	-1900000	EUR	12	8	-0.8	USD
185	-1900000	EUR	12	9	-0.93	USD
185	-1900000	EUR	12	10	-1.11	USD
185	-1900000	EUR	12	1	0.53	EUR
185	-1900000	EUR	12	2	0.55	EUR
185	-1900000	EUR	12	3	0.7	EUR
185	-1900000	EUR	12	4	0.74	EUR
185	-1900000	EUR	12	5	0.88	EUR
185	-1900000	EUR	12	6	0.15	EUR
185	-1900000	EUR	12	7	1.13	EUR
185	-1900000	EUR	12	8	1.35	EUR
185	-1900000	EUR	12	9	1.57	EUR
185	-1900000	EUR	12	10	1.74	EUR
186	-3600000	USD	15	1	0.28	USD
186	-3600000	USD	15	2	0.13	USD
186	-3600000	USD	15	3	0.02	USD
186	-3600000	USD	15	4	-0.19	USD
186	-3600000	USD	15	5	-0.38	USD
186	-3600000	USD	15	6	-0.52	USD
186	-3600000	USD	15	7	-0.69	USD
186	-3600000	USD	15	8	-0.8	USD
186	-3600000	USD	15	9	-0.93	USD
186	-3600000	USD	15	10	-1.11	USD
186	-3600000	USD	15	1	0.53	EUR
186	-3600000	USD	15	2	0.55	EUR
186	-3600000	USD	15	3	0.7	EUR
186	-3600000	USD	15	4	0.74	EUR
186	-3600000	USD	15	5	0.88	EUR
186	-3600000	USD	15	6	0.15	EUR
186	-3600000	USD	15	7	1.13	EUR
186	-3600000	USD	15	8	1.35	EUR
186	-3600000	USD	15	9	1.57	EUR
186	-3600000	USD	15	10	1.74	EUR
187	47600000	USD	13	1	0.28	USD
187	47600000	USD	13	2	0.13	USD
187	47600000	USD	13	3	0.02	USD
187	47600000	USD	13	4	-0.19	USD
187	47600000	USD	13	5	-0.38	USD
187	47600000	USD	13	6	-0.52	USD
187	47600000	USD	13	7	-0.69	USD
187	47600000	USD	13	8	-0.8	USD
187	47600000	USD	13	9	-0.93	USD
187	47600000	USD	13	10	-1.11	USD
187	47600000	USD	13	1	0.53	EUR
187	47600000	USD	13	2	0.55	EUR
187	47600000	USD	13	3	0.7	EUR
187	47600000	USD	13	4	0.74	EUR
187	47600000	USD	13	5	0.88	EUR
187	47600000	USD	13	6	0.15	EUR
187	47600000	USD	13	7	1.13	EUR
187	47600000	USD	13	8	1.35	EUR
187	47600000	USD	13	9	1.57	EUR
187	47600000	USD	13	10	1.74	EUR
188	-16400000	USD	7	1	0.28	USD
188	-16400000	USD	7	2	0.13	USD
188	-16400000	USD	7	3	0.02	USD
188	-16400000	USD	7	4	-0.19	USD
188	-16400000	USD	7	5	-0.38	USD
188	-16400000	USD	7	6	-0.52	USD
188	-16400000	USD	7	7	-0.69	USD
188	-16400000	USD	7	8	-0.8	USD
188	-16400000	USD	7	9	-0.93	USD
188	-16400000	USD	7	10	-1.11	USD
188	-16400000	USD	7	1	0.53	EUR
188	-16400000	USD	7	2	0.55	EUR
188	-16400000	USD	7	3	0.7	EUR
188	-16400000	USD	7	4	0.74	EUR
188	-16400000	USD	7	5	0.88	EUR
188	-16400000	USD	7	6	0.15	EUR
188	-16400000	USD	7	7	1.13	EUR
188	-16400000	USD	7	8	1.35	EUR
188	-16400000	USD	7	9	1.57	EUR
188	-16400000	USD	7	10	1.74	EUR
189	-10200000	EUR	8	1	0.28	USD
189	-10200000	EUR	8	2	0.13	USD
189	-10200000	EUR	8	3	0.02	USD
189	-10200000	EUR	8	4	-0.19	USD
189	-10200000	EUR	8	5	-0.38	USD
189	-10200000	EUR	8	6	-0.52	USD
189	-10200000	EUR	8	7	-0.69	USD
189	-10200000	EUR	8	8	-0.8	USD
189	-10200000	EUR	8	9	-0.93	USD
189	-10200000	EUR	8	10	-1.11	USD
189	-10200000	EUR	8	1	0.53	EUR
189	-10200000	EUR	8	2	0.55	EUR
189	-10200000	EUR	8	3	0.7	EUR
189	-10200000	EUR	8	4	0.74	EUR
189	-10200000	EUR	8	5	0.88	EUR
189	-10200000	EUR	8	6	0.15	EUR
189	-10200000	EUR	8	7	1.13	EUR
189	-10200000	EUR	8	8	1.35	EUR
189	-10200000	EUR	8	9	1.57	EUR
189	-10200000	EUR	8	10	1.74	EUR
190	2900000	EUR	8	1	0.28	USD
190	2900000	EUR	8	2	0.13	USD
190	2900000	EUR	8	3	0.02	USD
190	2900000	EUR	8	4	-0.19	USD
190	2900000	EUR	8	5	-0.38	USD
190	2900000	EUR	8	6	-0.52	USD
190	2900000	EUR	8	7	-0.69	USD
190	2900000	EUR	8	8	-0.8	USD
190	2900000	EUR	8	9	-0.93	USD
190	2900000	EUR	8	10	-1.11	USD
190	2900000	EUR	8	1	0.53	EUR
190	2900000	EUR	8	2	0.55	EUR
190	2900000	EUR	8	3	0.7	EUR
190	2900000	EUR	8	4	0.74	EUR
190	2900000	EUR	8	5	0.88	EUR
190	2900000	EUR	8	6	0.15	EUR
190	2900000	EUR	8	7	1.13	EUR
190	2900000	EUR	8	8	1.35	EUR
190	2900000	EUR	8	9	1.57	EUR
190	2900000	EUR	8	10	1.74	EUR
191	1600000	EUR	14	1	0.28	USD
191	1600000	EUR	14	2	0.13	USD
191	1600000	EUR	14	3	0.02	USD
191	1600000	EUR	14	4	-0.19	USD
191	1600000	EUR	14	5	-0.38	USD
191	1600000	EUR	14	6	-0.52	USD
191	1600000	EUR	14	7	-0.69	USD
191	1600000	EUR	14	8	-0.8	USD
191	1600000	EUR	14	9	-0.93	USD
191	1600000	EUR	14	10	-1.11	USD
191	1600000	EUR	14	1	0.53	EUR
191	1600000	EUR	14	2	0.55	EUR
191	1600000	EUR	14	3	0.7	EUR
191	1600000	EUR	14	4	0.74	EUR
191	1600000	EUR	14	5	0.88	EUR
191	1600000	EUR	14	6	0.15	EUR
191	1600000	EUR	14	7	1.13	EUR
191	1600000	EUR	14	8	1.35	EUR
191	1600000	EUR	14	9	1.57	EUR
